model;ir.actions.report.xml;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;groups_id;many2many;res.groups;Groups;;;;False;version 1
2;xml_id;char;;External ID;;;;False;version 1
3;create_date;datetime;;Created on;;;;False;version 1
4;help;html;;Action Description;;;;False;version 1
5;report_rml_content;binary;;RML Content;;;;False;version 1
6;parser;char;;Parser Class;;;;False;version 1
7;write_uid;many2one;res.users;Last Updated by;;;;False;version 1
8;header;boolean;;Add RML Header;;;;False;version 1
9;report_type;selection;;Report type;;;;True;version 1
10;id;integer;;ID;;;;False;version 1
11;create_uid;many2one;res.users;Created by;;;;False;version 1
12;ir_values_id;many2one;ir.values;More Menu entry;;;;False;version 1
13;display_name;char;;Display Name;;;;False;version 1
14;__last_update;datetime;;Last Modified on;;;;False;version 1
15;report_sxw_content;binary;;SXW Content;;;;False;version 1
16;paperformat_id;many2one;report.paperformat;Paper format;;;;False;version 1
17;attachment;char;;Save as Attachment Prefix;;;;False;version 1
18;usage;char;;Action Usage;;;;False;version 1
19;report_sxw_content_data;binary;;SXW Content;;;;False;version 1
20;type;char;;Action Type;;;;True;version 1
21;report_xml;char;;XML Path;;;;False;version 1
22;report_rml_content_data;binary;;RML Content;;;;False;version 1
23;auto;boolean;;Custom Python Parser;;;;False;version 1
24;write_date;datetime;;Last Updated on;;;;False;version 1
25;report_sxw;char;;SXW Path;;;;False;version 1
26;report_file;char;;Report File;;;;False;version 1
27;multi;boolean;;On Multiple Doc.;;;;False;version 1
28;report_xsl;char;;XSL Path;;;;False;version 1
29;name;char;;Name;;;;True;version 1
30;report_rml;char;;Main Report File Path/controller;;;;False;version 1
31;print_report_name;char;;Printed Report Name;;;;False;version 1
32;report_name;char;;Template Name;;;;True;version 1
33;attachment_use;boolean;;Reload from Attachment;;;;False;version 1
34;model;char;;Model;;;;True;version 1
;;;;
;;;;
