model,base.document.layout,transient,True
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,create_date,,,,datetime,,Created on,False,version 2
2,logo_primary_color,,,,char,,Logo Primary Color,False,version 2
3,secondary_color,,,,char,,Secondary Color,False,version 2
4,report_layout_id,,,,many2one,report.layout,Report Layout,False,version 2
5,logo,,,,binary,,Company Logo,False,version 2
6,font,,,,selection,,Font,False,version 2
7,partner_id,,,,many2one,res.partner,Partner,False,version 2
8,id,,,,integer,,ID,False,version 2
9,report_header,,,,text,,Company Tagline,False,version 2
10,create_uid,,,,many2one,res.users,Created by,False,version 2
11,display_name,,,,char,,Display Name,False,version 2
12,__last_update,,,,datetime,,Last Modified on,False,version 2
13,country_id,,,,many2one,res.country,Country,False,version 2
14,company_id,,,,many2one,res.company,Company,True,version 2
15,paperformat_id,,,,many2one,report.paperformat,Paper format,False,version 2
16,report_footer,,,,text,,Report Footer,False,version 2
17,primary_color,,,,char,,Primary Color,False,version 2
18,email,,,,char,,Email,False,version 2
19,vat,,,,char,,Tax ID,False,version 2
20,website,,,,char,,Website Link,False,version 2
21,phone,,,,char,,Phone,False,version 2
22,write_date,,,,datetime,,Last Updated on,False,version 2
23,write_uid,,,,many2one,res.users,Last Updated by,False,version 2
24,external_report_layout_id,,,,many2one,ir.ui.view,Document Template,False,version 2
25,preview,,,,html,,Preview,False,version 2
26,name,,,,char,,Company Name,False,version 2
27,custom_colors,,,,boolean,,Custom Colors,False,version 2
28,preview_logo,,,,binary,,Preview logo,False,version 2
29,logo_secondary_color,,,,char,,Logo Secondary Color,False,version 2
,,,,
,,,,
